,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
167,272290,KR7272290008,이녹스첨단소재,KOSDAQ GLOBAL,우량기업부,35450,2,-550,-1.53,36100,36250,35000,374641,13323144625,706435476100,19927658,KSQ
168,060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,17160,2,-270,-1.55,17490,17760,17020,663728,11521253410,705104228400,41089990,KSQ
169,251970,KR7251970000,펌텍코리아,KOSDAQ,우량기업부,56800,2,-200,-0.35,58500,58500,56800,38503,2208574150,704320000000,12400000,KSQ
170,015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,8600,2,-60,-0.69,8980,9190,8460,1573470,13899818520,688000000000,80000000,KSQ
171,460930,KR7460930001,현대힘스,KOSDAQ,중견기업부,19200,2,-760,-3.81,19860,19860,19100,597748,11564619740,681804883200,35510671,KSQ
172,252990,KR7252990007,샘씨엔에스,KOSDAQ,기술성장기업부,11300,1,250,2.26,11090,11700,11070,1475126,16834441245,680462145700,60217889,KSQ
173,318060,KR7318060001,그래피,KOSDAQ,기술성장기업부,61000,1,5500,9.91,58000,62600,56400,555128,33405754900,678794397000,11127777,KSQ
174,041190,KR7041190000,우리기술투자,KOSDAQ,벤처기업부,8030,2,-430,-5.08,8480,8500,8010,2017592,16463015615,674520000000,84000000,KSQ
175,018290,KR7018290007,브이티,KOSDAQ,우량기업부,19210,2,-40,-0.21,19590,19910,19200,331090,6463082635,671232707980,34941838,KSQ
176,187660,KR7187660006,현대ADM,KOSDAQ,중견기업부,12060,4,2780,29.96,9330,12060,8950,28909783,318700331465,668923011180,55466253,KSQ
177,064260,KR7064260003,다날,KOSDAQ,중견기업부,8830,2,-60,-0.67,9030,9320,8710,5451346,49195885970,665584216830,75377601,KSQ
178,119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,39800,1,750,1.92,39300,41150,38350,533393,21323015475,654666578200,16448909,KSQ
179,041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,8780,1,290,3.42,8490,8850,8410,402850,3501242795,648723426100,73886495,KSQ
180,042520,KR7042520007,한스바이오메드,KOSDAQ,벤처기업부,45300,2,-3700,-7.55,49900,50700,44550,450764,20921837625,646039925100,14261367,KSQ
181,494120,KR7494120009,큐리오시스,KOSDAQ,기술성장기업부,84800,1,2800,3.41,82100,87000,81300,205484,17379176950,645877673600,7616482,KSQ
182,025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,6990,2,-140,-1.96,7200,7300,6980,637569,4537824005,644159975970,92154503,KSQ
183,094170,KR7094170008,동운아나텍,KOSDAQ,우량기업부,30650,2,-650,-2.08,31000,31100,30050,104212,3176391750,640889538400,20909936,KSQ
184,389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,77300,1,6300,8.87,71400,78500,70700,136563,10419859400,634160387800,8203886,KSQ
185,125490,KR7125490003,한라캐스트,KOSDAQ,벤처기업부,17270,2,-1030,-5.63,18300,18510,16890,2681656,46925817995,630395619040,36502352,KSQ
186,053610,KR7053610002,프로텍,KOSDAQ,우량기업부,57300,2,-2000,-3.37,62500,62500,56000,97602,5702340550,630300000000,11000000,KSQ
187,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,4760,1,650,15.82,4140,5040,4065,56475951,267122228768,628251741600,131985660,KSQ
188,424870,KR7424870004,이뮨온시아,KOSDAQ,기술성장기업부,8450,2,-100,-1.17,8470,8610,8300,363573,3067020650,626694833050,74165069,KSQ
189,278280,KR7278280003,천보,KOSDAQ,중견기업부,52200,2,-800,-1.51,53800,54700,52100,88997,4700549150,623519290800,11944814,KSQ
190,093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,125500,2,-1800,-1.41,127500,127800,124500,2814,353520850,612440000000,4880000,KSQ
191,006910,KR7006910004,보성파워텍,KOSDAQ,벤처기업부,12320,2,-360,-2.84,12680,13240,12050,26057172,330810046670,605279431680,49129824,KSQ
192,052020,KR7052020005,에스티큐브,KOSDAQ,투자주의환기종목(소속부없음),8870,1,40,0.45,8830,8980,8650,245905,2171543875,603011791170,67983291,KSQ
193,356860,KR7356860007,티엘비,KOSDAQ,우량기업부,61000,2,-800,-1.29,62400,64100,60200,206902,12777293050,599790430000,9832630,KSQ
194,077360,KR7077360006,덕산하이메탈,KOSDAQ,우량기업부,13150,1,250,1.94,12920,13770,12420,3379157,44194541750,597496576300,45437002,KSQ
195,036620,KR7036620003,감성코퍼레이션,KOSDAQ,우량기업부,6580,2,-130,-1.94,6800,6800,6580,291902,1941829165,595514813180,90503771,KSQ
196,200710,KR7200710002,에이디테크놀로지,KOSDAQ,중견기업부,44250,1,1400,3.27,44150,46000,43000,374184,16672760950,594756373500,13440822,KSQ
197,027360,KR7027360007,아주IB투자,KOSDAQ,벤처기업부,4900,2,-40,-0.81,4940,5180,4850,3507440,17450909387,593612489400,121145406,KSQ
198,095660,KR7095660007,네오위즈,KOSDAQ,우량기업부,26400,2,-800,-2.94,27500,27500,26350,76029,2032242100,577019942400,21856816,KSQ
199,478340,KR7478340003,나라스페이스테크놀로지,KOSDAQ,기술성장기업부,49500,2,-4800,-8.84,53000,53200,49300,1056521,53637859775,570912754500,11533591,KSQ
200,030520,KR7030520001,한글과컴퓨터,KOSDAQ GLOBAL,우량기업부,23400,2,-150,-0.64,24000,24150,23250,149274,3535817450,565806009600,24179744,KSQ
201,376270,KR7376270005,HEM파마,KOSDAQ,기술성장기업부,77900,2,-3400,-4.18,81400,81400,75000,58938,4581872100,559456533300,7181727,KSQ
202,488900,KR7488900002,비츠로넥스텍,KOSDAQ,기술성장기업부,19230,2,-1520,-7.33,20200,20350,18950,585051,11294155665,557216998890,28976443,KSQ
203,104830,KR7104830005,원익머트리얼즈,KOSDAQ,우량기업부,43900,2,-550,-1.24,45050,45600,43100,60435,2652641375,553491200000,12608000,KSQ
204,101730,KR7101730000,위메이드맥스,KOSDAQ,벤처기업부,6500,2,-210,-3.13,6780,6800,6500,65419,434443305,544721359000,83803286,KSQ
205,0001A0,KR70001A0001,덕양에너젠,KOSDAQ,중견기업부,21900,2,-800,-3.52,22800,23400,21600,989519,21970530325,542927170500,24791195,KSQ
206,083450,KR7083450007,GST,KOSDAQ,우량기업부,29400,2,-450,-1.51,30300,30850,29000,416038,12482909975,541842000000,18430000,KSQ
207,220100,KR7220100002,퓨쳐켐,KOSDAQ,기술성장기업부,24000,1,400,1.69,23650,24550,23400,249720,6013615175,538258080000,22427420,KSQ
208,228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,21850,1,850,4.05,21000,22050,20150,261242,5495507225,538083300300,24626238,KSQ
209,050890,KR7050890003,쏠리드,KOSDAQ,우량기업부,8850,2,-700,-7.33,9560,9590,8790,3119504,28278834390,537695325900,60756534,KSQ
210,059090,KR7059090001,미코,KOSDAQ,중견기업부,16060,2,-870,-5.14,17030,17100,15980,361339,5935263520,536673454680,33416778,KSQ
211,039440,KR7039440003,에스티아이,KOSDAQ,우량기업부,34550,2,-1050,-2.95,36000,36100,34350,239338,8379843000,535768473850,15507047,KSQ
212,079370,KR7079370003,제우스,KOSDAQ,우량기업부,17150,2,-350,-2.0,17550,17870,17000,533471,9259196785,531941378500,31016990,KSQ
213,089010,KR7089010003,켐트로닉스,KOSDAQ,우량기업부,32400,2,-600,-1.82,33400,33600,32150,207937,6805462925,529394065200,16339323,KSQ
214,045100,KR7045100005,한양이엔지,KOSDAQ,우량기업부,29200,2,-550,-1.85,30000,30250,29000,74690,2189779250,525600000000,18000000,KSQ
215,047920,KR7047920004,HLB제약,KOSDAQ,기술성장기업부,15980,2,-360,-2.2,16300,16380,15950,171772,2764867060,524133708880,32799356,KSQ
216,425420,KR7425420007,티에프이,KOSDAQ,우량기업부,43800,2,-1050,-2.34,45000,45200,42550,166963,7268413525,523879098000,11960710,KSQ
217,484590,KR7484590005,삼양컴텍,KOSDAQ,중견기업부,12670,1,30,0.24,12790,12810,12380,420768,5300868090,522136401500,41210450,KSQ
218,206650,KR7206650004,유바이오로직스,KOSDAQ,기술성장기업부,14160,1,340,2.46,13900,14250,13900,548866,7744091205,519279867120,36672307,KSQ
219,450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,13760,2,-360,-2.55,14260,14260,13700,92123,1279386500,516097585920,37507092,KSQ
220,031330,KR7031330004,에스에이엠티,KOSDAQ,우량기업부,5150,1,130,2.59,5040,5280,5040,815664,4215243340,514974595050,99995067,KSQ
221,215600,KR7215600008,신라젠,KOSDAQ,중견기업부,3715,1,75,2.06,3645,3775,3585,1405317,5176045676,513152340740,138129836,KSQ
222,034950,KR7034950006,한국기업평가,KOSDAQ,우량기업부,113000,2,-900,-0.79,115000,115000,112900,5722,650293700,513078082000,4540514,KSQ
223,025900,KR7025900002,동화기업,KOSDAQ GLOBAL,중견기업부,10100,1,100,1.0,10300,10360,9950,122116,1229223730,510628578500,50557285,KSQ
224,455900,KR7455900001,엔젤로보틱스,KOSDAQ,기술성장기업부,33400,2,-800,-2.34,34450,34650,33200,132526,4476893750,508282970200,15218053,KSQ
225,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,39300,2,-850,-2.12,40900,41400,38200,169043,6663534700,504278343000,12831510,KSQ
226,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,40500,2,-850,-2.06,41600,42000,40500,58406,2418956875,500616612000,12360904,KSQ
227,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,18520,1,3810,25.9,15120,19120,15050,12474311,227405700635,500040000000,27000000,KSQ
228,194480,KR7194480000,데브시스터즈,KOSDAQ,벤처기업부,41200,1,5550,15.57,38800,43250,38800,367959,15295574150,499720980000,12129150,KSQ
229,117730,KR7117730002,티로보틱스,KOSDAQ,벤처기업부,22500,2,-800,-3.43,23450,23500,22450,253568,5775146725,499138065000,22183914,KSQ
230,114810,KR7114810005,한솔아이원스,KOSDAQ,우량기업부,17440,2,-970,-5.27,18860,18980,17180,763111,13396341020,498664954560,28593174,KSQ
231,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,7720,4,1780,29.97,7720,7720,7720,1304687,10072183640,498064948200,64516185,KSQ
232,180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),5060,2,-50,-0.98,5190,5240,4910,268377,1345426507,498052925920,98429432,KSQ
233,215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,48000,1,500,1.05,48100,48450,47100,51523,2460387300,497530368000,10365216,KSQ
234,200670,KR7200670008,휴메딕스,KOSDAQ,우량기업부,44000,1,750,1.73,44350,44650,43200,110250,4839659275,494116920000,11229930,KSQ
235,230360,KR7230360000,에코마케팅,KOSDAQ,우량기업부,15910,2,-20,-0.13,15940,15950,15910,22297,354948985,493190239780,30998758,KSQ
236,053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,14990,2,-60,-0.4,15250,15340,14940,151785,2293123970,489935978120,32684188,KSQ
237,049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,4155,2,-40,-0.95,4280,4330,4125,5023160,21175955459,485709361800,116897560,KSQ
238,013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,41100,1,3400,9.02,39000,41800,38450,269919,10868033000,483670718400,11768144,KSQ
239,448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,80200,1,3100,4.02,79000,83900,76700,216456,17405571900,481557451400,6004457,KSQ
240,041830,KR7041830001,인바디,KOSDAQ,우량기업부,35600,1,1200,3.49,34200,36000,34200,58488,2085172050,479919399200,13480882,KSQ
241,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,25800,1,250,0.98,25050,26250,24200,358934,9052224675,479834153400,18598223,KSQ
242,067630,KR7067630004,HLB생명과학,KOSDAQ,투자주의환기종목(소속부없음),3935,2,-135,-3.32,4070,4090,3930,689503,2749202660,479743623230,121917058,KSQ
243,069080,KR7069080000,웹젠,KOSDAQ GLOBAL,우량기업부,13710,2,-470,-3.31,14240,14290,13600,165946,2291733325,474378119640,34600884,KSQ
244,101160,KR7101160000,월덱스,KOSDAQ,우량기업부,28450,1,100,0.35,29100,29200,28150,144951,4161517025,469737750850,16510993,KSQ
245,304360,KR7304360001,에스바이오메딕스,KOSDAQ,벤처기업부,37900,2,-50,-0.13,38300,40200,37250,83911,3249844000,469396351200,12385128,KSQ
246,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,14710,1,1030,7.53,13800,14880,13500,457990,6554032325,467211311960,31761476,KSQ
247,199800,KR7199800004,툴젠,KOSDAQ,기술성장기업부,51700,2,-1400,-2.64,53200,53200,50500,23970,1237396800,464794839300,8990229,KSQ
248,168360,KR7168360006,펨트론,KOSDAQ,우량기업부,21750,1,1100,5.33,21050,22350,21050,318311,6919859475,463020177000,21288284,KSQ
249,122640,KR7122640006,예스티,KOSDAQ,벤처기업부,21650,2,-600,-2.7,22650,22650,21500,165884,3641072725,462223624650,21349821,KSQ
250,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,13980,2,-410,-2.85,14390,14450,13940,574635,8105724445,459302065500,32854225,KSQ
251,099440,KR7099440000,스맥,KOSDAQ,우량기업부,6660,2,-50,-0.75,6800,6910,6560,1475579,9935477405,454501004040,68243394,KSQ
252,474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,79700,2,-400,-0.5,80100,81300,78400,175722,14038761800,448235350400,5624032,KSQ
253,340570,KR7340570001,티앤엘,KOSDAQ,우량기업부,54700,2,-100,-0.18,55000,55400,54500,36445,2001044500,444601600000,8128000,KSQ
254,079940,KR7079940003,가비아,KOSDAQ,우량기업부,32850,1,250,0.77,32650,33200,32450,8833,289648975,440869469400,13420684,KSQ
255,091700,KR7091700005,파트론,KOSDAQ GLOBAL,우량기업부,8010,1,120,1.52,7890,8070,7890,432848,3459530850,440550000000,55000000,KSQ
256,024850,KR7024850000,HLB이노베이션,KOSDAQ,중견기업부,2970,2,-70,-2.3,3040,3070,2950,747010,2238625509,438006194010,147476833,KSQ
257,179900,KR7179900006,유티아이,KOSDAQ,벤처기업부,22050,2,-900,-3.92,23000,23400,22000,59417,1335307675,436378584600,19790412,KSQ
258,298830,KR7298830001,슈어소프트테크,KOSDAQ,벤처기업부,8140,1,10,0.12,8140,8480,8010,1349164,11089050815,435152181860,53458499,KSQ
259,078340,KR7078340007,컴투스,KOSDAQ GLOBAL,중견기업부,35800,2,-500,-1.38,36050,36550,35650,35648,1285111900,432869005400,12091313,KSQ
260,200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,14610,1,50,0.34,14690,14830,14510,79094,1159728665,429761302380,29415558,KSQ
261,441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,10570,1,300,2.92,10490,10680,10340,416892,4388334215,429232764590,40608587,KSQ
262,098070,KR7098070006,한텍,KOSDAQ,중견기업부,38550,2,-350,-0.9,40050,40150,38000,112150,4380747800,428719985550,11121141,KSQ
263,046890,KR7046890000,서울반도체,KOSDAQ GLOBAL,중견기업부,7330,2,-100,-1.35,7480,7570,7330,239563,1783502060,427378582000,58305400,KSQ
264,078020,KR7078020005,LS증권,KOSDAQ,우량기업부,7700,2,-460,-5.64,8350,8370,7650,1326422,10390983850,427205163000,55481190,KSQ
265,352480,KR7352480008,씨앤씨인터내셔널,KOSDAQ,우량기업부,31200,2,-400,-1.27,32100,32250,31200,34630,1092165225,425252911200,13629901,KSQ
266,003800,KR7003800000,에이스침대,KOSDAQ,우량기업부,37950,2,-1500,-3.8,39400,39400,37600,18222,695543775,420865500000,11090000,KSQ
267,394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,15950,2,-830,-4.95,16600,16750,15840,310681,5018058910,419112647250,26276655,KSQ
268,107640,KR7107640005,한중엔시에스,KOSDAQ,기술성장기업부,46150,2,-1800,-3.75,48600,48600,45800,199311,9281579275,418347257900,9064946,KSQ
269,314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,14050,1,80,0.57,13970,14190,13600,118909,1658366100,418185647150,29764103,KSQ
270,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,중견기업부,10620,2,-580,-5.18,11320,11330,10600,825580,8992012380,416620879560,39229838,KSQ
271,064820,KR7064820004,케이프,KOSDAQ,우량기업부,13480,1,510,3.93,13730,14170,13360,544764,7498895550,416555293440,30901728,KSQ
272,051500,KR7051500007,CJ프레시웨이,KOSDAQ,우량기업부,34950,1,1150,3.4,33800,35550,33700,50616,1769880425,414911930700,11871586,KSQ
273,078350,KR7078350006,한양디지텍,KOSDAQ,우량기업부,27150,1,1250,4.83,26650,28650,26150,267934,7326209975,413884971300,15244382,KSQ
274,475400,KR7475400008,씨메스,KOSDAQ,기술성장기업부,35200,2,-1350,-3.69,37000,37350,35050,145978,5209264650,413813382400,11756062,KSQ
275,012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,18500,1,1650,9.79,17420,18500,17020,1094483,19592959195,410552222000,22192012,KSQ
276,033790,KR7033790007,피노,KOSDAQ,중견기업부,6010,2,-20,-0.33,6050,6150,5870,374035,2258870800,408904299210,68037321,KSQ
277,093520,KR7093520005,매커스,KOSDAQ,우량기업부,28700,1,3800,15.26,29400,29450,27100,373891,10485184000,406480740400,14163092,KSQ
278,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,30900,1,1300,4.39,30500,32950,30450,767172,24028717850,403269627300,13050797,KSQ
279,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,62900,2,-200,-0.32,64200,65300,57800,226654,13990942800,402017864900,6391381,KSQ
280,086390,KR7086390002,유니테스트,KOSDAQ,중견기업부,18990,2,-2260,-10.64,21500,21600,18800,1209229,23817290840,401337052740,21134126,KSQ
281,114190,KR7114190002,강원에너지,KOSDAQ,우량기업부,15340,2,-450,-2.85,15930,16120,15220,160346,2501470190,400727402920,26123038,KSQ
282,309710,KR7309710002,아이티켐,KOSDAQ,기술성장기업부,31200,2,-600,-1.89,32000,32100,30750,90235,2827578600,398829631200,12783001,KSQ
283,338840,KR7338840002,와이바이오로직스,KOSDAQ,기술성장기업부,26250,2,-650,-2.42,27000,27500,25950,236121,6312483525,398424626250,15178081,KSQ
284,144510,KR7144510005,지씨셀,KOSDAQ,중견기업부,25200,1,850,3.49,24550,25300,24250,42034,1048169650,398168668800,15800344,KSQ
285,033640,KR7033640004,네패스,KOSDAQ,중견기업부,17230,2,-550,-3.09,17990,18020,16900,114085,1986689770,397310050460,23059202,KSQ
286,0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,33950,2,-4200,-11.01,38150,38250,33450,1200764,41978026875,397301266950,11702541,KSQ
287,101930,KR7101930006,인화정공,KOSDAQ,우량기업부,43000,1,850,2.02,42150,43200,41750,7717,328088600,397013926000,9232882,KSQ
288,317330,KR7317330009,덕산테코피아,KOSDAQ,중견기업부,19280,1,120,0.63,19580,19900,19260,183892,3600660105,394788539520,20476584,KSQ
289,221800,KR7221800006,유투바이오,KOSDAQ,기술성장기업부,24750,4,5680,29.79,21600,24750,19450,2466682,54070168100,394328731500,15932474,KSQ
290,110990,KR7110990009,디아이티,KOSDAQ,우량기업부,20850,1,150,0.72,21100,21700,20700,179476,3786401550,394065000000,18900000,KSQ
291,371950,KR7371950007,풍원정밀,KOSDAQ,기술성장기업부,17270,1,390,2.31,16880,17960,15800,389126,6645009280,391382203960,22662548,KSQ
292,023410,KR7023410004,유진기업,KOSDAQ,우량기업부,5050,1,55,1.1,5060,5200,4955,793325,4013504335,390419858150,77310863,KSQ
293,327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,46250,1,1250,2.78,45050,48650,44450,277474,12895982425,390402493750,8441135,KSQ
294,462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,18900,2,-1150,-5.74,20050,20050,18600,942514,17931286400,390285567000,20650030,KSQ
295,094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,18300,2,-470,-2.5,19000,19090,18200,178873,3329732090,389410714200,21279274,KSQ
296,900290,HK0000307485,GRT,KOSDAQ,외국기업(소속부없음),4800,1,635,15.25,4240,5270,4175,2432678,11359872675,388080000000,80850000,KSQ
297,014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,8410,2,-10,-0.12,8500,8500,8150,284947,2388305390,383274489010,45573661,KSQ
298,037460,KR7037460003,삼지전자,KOSDAQ,벤처기업부,23400,1,450,1.96,23050,23850,22900,83207,1933609025,381853414800,16318522,KSQ
299,199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,34600,1,700,2.06,33400,38550,33050,503505,18075630225,380532287800,10998043,KSQ
300,060720,KR7060720000,KH바텍,KOSDAQ,벤처기업부,16060,2,-360,-2.19,16420,16910,15810,846031,13728558315,380259718520,23677442,KSQ
301,067390,KR7067390005,아스트,KOSDAQ,중견기업부,941,1,121,14.76,853,1039,853,24650624,23587568307,379371281839,403157579,KSQ
302,215000,KR7215000001,골프존,KOSDAQ GLOBAL,우량기업부,59800,2,-1000,-1.64,61400,61400,59600,19673,1184845700,375269817000,6275415,KSQ
303,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,32850,1,1350,4.29,31500,32850,31200,66794,2153783025,373369946400,11365904,KSQ
304,035890,KR7035890003,서희건설,KOSDAQ,관리종목(소속부없음),1623,0,0,0.0,0,0,0,0,0,372979125711,229808457,KSQ
305,204620,KR7204620009,글로벌텍스프리,KOSDAQ,중견기업부,5290,1,10,0.19,5410,5500,5220,2560646,13633627780,371798815700,70283330,KSQ
306,065660,KR7065660003,안트로젠,KOSDAQ,기술성장기업부,37000,1,650,1.79,36400,38100,36300,11005,408953800,370225700000,10006100,KSQ
307,078130,KR7078130002,국일제지,KOSDAQ,중견기업부,328,1,1,0.31,328,337,325,1163988,382707422,369789125688,1127405871,KSQ
308,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,1167,2,-9,-0.77,1185,1250,1135,2052314,2468819609,368316375192,315609576,KSQ
